-1,2016-05-16 10:59:34
-3,2016-05-16 11:18:24
0,2016-05-16 11:19:29
1,2016-05-16 11:19:48
0,2016-05-16 11:21:01
0,2016-05-16 11:22:15
0,2016-05-16 11:25:16
0,2016-05-16 11:34:24
0,2016-05-16 11:40:16
1,2016-05-16 11:40:55
1,2016-05-16 11:41:52
1,2016-05-16 11:43:23
2,2016-05-16 11:44:37
2,2016-05-16 11:47:14
2,2016-05-16 11:56:13
2,2016-05-16 12:00:19
-1,2016-05-16 12:01:16
-1,2016-05-16 12:03:01
0,2016-05-16 12:03:14
-1,2016-05-16 12:04:50
-1,2016-05-16 12:05:12
-1,2016-05-16 12:06:14
0,2016-05-16 12:08:17
0,2016-05-16 12:10:14
0,2016-05-16 12:15:55
0,2016-05-16 12:20:19
-2,2016-05-16 12:20:57
-2,2016-05-16 12:22:05
-1,2016-05-16 12:22:59
-1,2016-05-16 12:23:59
-1,2016-05-16 12:25:02
-1,2016-05-16 12:26:01
-1,2016-05-16 12:27:40
-1,2016-05-16 12:29:35
-1,2016-05-16 12:33:42
-2,2016-05-16 12:35:39
-2,2016-05-16 12:36:43
-2,2016-05-16 12:40:27
