2016-09-19 10:00:01.313247,23.687
2016-09-19 10:05:01.334938,23.687
2016-09-19 10:10:01.352904,23.687
2016-09-19 10:15:01.373044,23.687
2016-09-19 10:19:01.505644,23.687
2016-09-19 10:20:01.228404,28.0
2016-09-19 10:25:01.283171,28.375
2016-09-19 10:30:01.341722,28.75
2016-09-19 10:35:01.382613,29.0
2016-09-19 10:39:01.454493,29.125
2016-09-19 10:40:01.582649,23.812
2016-09-19 10:45:01.603378,23.875
2016-09-19 10:50:01.624552,23.937
2016-09-19 10:55:01.642907,23.875
2016-09-19 10:59:01.662892,23.875
2016-09-19 11:00:01.670508,17.75
2016-09-19 11:05:01.858226,17.812
2016-09-19 11:10:02.046029,17.812
2016-09-19 11:15:02.237258,18.0
2016-09-19 11:20:01.619779,17.812
