2016-09-18 16:40:01.383097,23.437
2016-09-18 16:45:01.402000,23.437
2016-09-18 16:50:01.424931,23.437
2016-09-18 16:55:01.445504,23.437
2016-09-18 17:00:01.462830,23.5
2016-09-18 17:04:01.483689,23.5
2016-09-18 17:05:01.806344,27.687
2016-09-18 17:10:01.869869,28.562
2016-09-18 17:15:01.964597,29.25
2016-09-18 17:19:02.104433,29.687
2016-09-18 17:20:01.654037,23.5
2016-09-18 17:25:01.674238,23.562
2016-09-18 17:30:01.692868,23.5
2016-09-18 17:35:01.713478,23.5
2016-09-18 17:39:01.732993,23.562
2016-09-18 17:40:01.338051,17.312
2016-09-18 17:45:01.524698,17.437
2016-09-18 17:50:01.715502,17.5
2016-09-18 17:55:01.921495,17.437
2016-09-18 18:00:02.112063,18.937
