78,2016-05-13 14:24:08
78,2016-05-13 14:24:09
77,2016-05-13 14:24:10
77,2016-05-13 14:24:11
77,2016-05-13 14:24:12
78,2016-05-13 14:24:13
78,2016-05-13 14:24:14
77,2016-05-13 14:24:15
77,2016-05-13 14:24:16
76,2016-05-13 14:24:17
75,2016-05-13 14:24:18
74,2016-05-13 14:24:19
74,2016-05-13 14:24:20
74,2016-05-13 14:24:21
74,2016-05-13 14:24:22
73,2016-05-13 14:24:23
71,2016-05-13 14:24:24
70,2016-05-13 14:24:25
70,2016-05-13 14:24:26
70,2016-05-13 14:24:27
70,2016-05-13 14:24:28
70,2016-05-13 14:24:29
70,2016-05-13 14:24:30
70,2016-05-13 14:24:31
70,2016-05-13 14:24:32
70,2016-05-13 14:24:33
69,2016-05-13 14:24:34
70,2016-05-13 14:24:35
70,2016-05-13 14:24:36
70,2016-05-13 14:24:37
69,2016-05-13 14:24:38
70,2016-05-13 14:24:40
70,2016-05-13 14:24:41
70,2016-05-13 14:24:41
70,2016-05-13 14:24:42
70,2016-05-13 14:24:43
70,2016-05-13 14:24:44
70,2016-05-13 14:24:45
70,2016-05-13 14:24:46
70,2016-05-13 14:24:47
70,2016-05-13 14:24:48
71,2016-05-13 14:24:49
71,2016-05-13 14:24:50
71,2016-05-13 14:24:51
72,2016-05-13 14:24:52
72,2016-05-13 14:24:53
71,2016-05-13 14:24:54
70,2016-05-13 14:24:55
70,2016-05-13 14:24:56
70,2016-05-13 14:24:57
71,2016-05-13 14:24:58
70,2016-05-13 14:25:00
70,2016-05-13 14:25:01
69,2016-05-13 14:25:01
69,2016-05-13 14:25:02
69,2016-05-13 14:25:03
69,2016-05-13 14:25:04
68,2016-05-13 14:25:05
68,2016-05-13 14:25:06
68,2016-05-13 14:25:07
68,2016-05-13 14:25:08
68,2016-05-13 14:25:09
68,2016-05-13 14:25:10
68,2016-05-13 14:25:11
68,2016-05-13 14:25:12
68,2016-05-13 14:25:13
68,2016-05-13 14:25:14
