2016-05-13 15:50:01.876166,23.187
2016-05-13 15:55:01.701819,23.25
2016-05-13 16:00:01.838578,23.312
2016-05-13 16:05:01.879887,23.375
2016-05-13 16:10:01.036202,23.437
2016-05-13 16:10:02.786299,26.875
2016-05-13 16:15:01.981370,27.5
2016-05-13 16:20:01.372974,27.875
2016-05-13 16:25:01.565405,28.375
2016-05-13 16:30:01.754108,28.812
2016-05-13 16:30:02.114089,23.375
2016-05-13 16:35:02.027991,23.437
2016-05-13 16:40:01.239036,23.562
2016-05-13 16:45:02.007169,23.625
2016-05-13 16:50:01.101574,23.625
2016-05-13 16:50:02.516572,17.937
2016-05-13 16:55:01.516778,17.812
2016-05-13 17:00:01.517174,17.812
2016-05-13 17:05:01.516592,18.25
2016-05-13 17:10:01.516702,18.375
