2016-04-07 08:30:01.273631,22.062
2016-04-07 08:35:01.970675,22.062
2016-04-07 08:40:01.911219,22.187
2016-04-07 08:45:01.631820,22.25
2016-04-07 08:50:01.560017,22.312
2016-04-07 08:55:02.029273,22.562
2016-04-07 09:00:01.895983,22.562
2016-04-07 09:05:01.267858,22.5
2016-04-07 09:10:01.178202,22.5
2016-04-07 09:15:01.618488,22.562
2016-04-07 09:20:01.631728,22.562
2016-04-07 09:25:01.404944,22.625
2016-04-07 09:30:01.335580,11.75
2016-04-07 09:35:01.603422,11.0
2016-04-07 09:40:01.525894,11.125
2016-04-07 09:45:01.345973,11.25
2016-04-07 09:50:01.290511,11.625
2016-04-07 09:55:01.828735,11.625
2016-04-07 10:00:01.917605,11.812
2016-04-07 10:05:01.386385,11.375
2016-04-07 10:10:01.322911,11.375
2016-04-07 10:15:01.963288,11.437
2016-04-07 10:20:02.074590,11.437
2016-04-07 10:25:01.951976,11.625
2016-04-07 10:30:01.836948,11.562
2016-04-07 10:35:01.304201,11.312
2016-04-07 10:40:01.316175,11.562
2016-04-07 10:45:02.005195,11.937
2016-04-07 10:50:01.873903,14.062
2016-04-07 10:55:01.806342,21.312
2016-04-07 11:00:01.735365,22.312
2016-04-07 11:05:01.348654,22.5
2016-04-07 11:10:01.239790,22.5
2016-04-07 11:15:01.675904,22.625
2016-04-07 11:20:01.647093,22.687
2016-04-07 11:25:01.231153,22.75
2016-04-07 11:30:02.118168,22.75
2016-04-07 11:35:01.399841,22.812
2016-04-07 11:40:01.206080,22.937
2016-04-07 11:45:01.885041,23.062
2016-04-07 11:50:01.835544,23.187
2016-04-07 11:55:01.664907,23.25
2016-04-07 12:00:01.696522,23.437
2016-04-07 12:05:01.247146,23.562
2016-04-07 12:10:02.119281,23.75
2016-04-07 12:15:01.480839,23.875
2016-04-07 12:20:01.551922,24.0
2016-04-07 12:25:01.174180,24.062
2016-04-07 12:30:02.121118,24.125
2016-04-07 12:35:02.023398,24.25
2016-04-07 12:40:01.991703,24.25
2016-04-07 12:45:01.351498,24.312
2016-04-07 12:50:01.395072,24.375
2016-04-07 12:55:02.036521,24.437
2016-04-07 13:00:01.974135,24.437
2016-04-07 13:05:01.420738,24.375
2016-04-07 13:10:01.291751,24.375
2016-04-07 13:15:01.659715,24.375
2016-04-07 13:20:01.615020,24.437
2016-04-07 13:25:01.911820,24.5
2016-04-07 13:30:01.771453,24.562
2016-04-07 13:35:01.918663,24.625
2016-04-07 13:40:01.937716,24.562
2016-04-07 13:45:01.400300,24.625
2016-04-07 13:50:01.297158,24.687
2016-04-07 13:55:01.599536,24.687
2016-04-07 14:00:01.516966,24.812
2016-04-07 14:05:01.706385,24.812
2016-04-07 14:10:01.543400,24.812
2016-04-07 14:15:01.916093,24.875
2016-04-07 14:20:01.874457,24.875
2016-04-07 14:25:01.391656,24.937
2016-04-07 14:30:01.275843,24.875
2016-04-07 14:35:01.843562,24.875
2016-04-07 14:40:01.796797,24.937
2016-04-07 14:45:02.152757,24.875
2016-04-07 14:50:02.027851,24.875
2016-04-07 14:55:01.469996,24.937
2016-04-07 15:00:01.295538,24.875
2016-04-07 15:05:01.315327,24.875
2016-04-07 15:10:01.334477,24.812
2016-04-07 15:15:01.359051,24.812
2016-04-07 15:20:01.405104,24.812
2016-04-07 15:25:01.899258,24.812
2016-04-07 15:30:01.929105,24.75
2016-04-07 15:35:01.212617,24.812
2016-04-07 15:40:02.101562,24.75
2016-04-07 15:45:01.497649,24.687
2016-04-07 15:50:01.387136,24.75
2016-04-07 15:55:01.791807,24.75
2016-04-07 16:00:01.701349,24.75
2016-04-07 16:05:01.421380,24.75
2016-04-07 16:10:01.319079,24.75
2016-04-07 16:15:01.939866,24.687
2016-04-07 16:20:01.980039,24.687
2016-04-07 16:25:01.672871,24.687
2016-04-07 16:30:01.517761,24.687
